Label,Headline,Body,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,garam palsu serpihan kaca,"SUMBER : MEDIA SOSIAL NARASI : Beredar video dengan narasi : INFO PENTING !!!!!!!!!! Stop mengkonsumsi garam tersebut karna setelah di cek dilarutkan kedalam air ternyata itu adalah serbuk kaca yang dihaluskan Semoga bermanfaat ya saudara sekalian Saat SS ini dibuat telah dibagikan sebanyak 58K di Like sebanyak 2,4K PENJELASAN : http://banjarmasin.tribunnews.com//bpom-banjarmasin-pastik Beredar video di WAG pagi ini baru saya baca : https://youtu.be/QmDAg06LV_s Searching juga menemukan hoax senada kepada produsen lain yang heboh di Lamongan dan Bandar Lampung : kasus ( masih di duga ) garam oplosan serpihan kaca beredar di lampung ( http://www.kabarlampung.co.id//garam-oplosan-diduga-bered/ ) isu serupa yang diliimpahkan kepada PT GAS ( https://www.merdeka.com//garam-langka-pt-gas-diisukan-jual ) namun sekali lagi itu hanyalah HOAX bisa dibilang itulah yang namanya persaingan tidak sehat Klarifikasi : https://www.barometerjatim.com//tak-ada-garam-campur-bubu/ https://www.radarmalang.id/garam-pecahan-kaca-sementara-ho/ LINK FAFHH : https://www.facebook.com/groups/fafhh/permalink/514753688857171/",,,,
0,gedung putih dibanjiri massa pro ahok menuntut fpi dibubarkan,"SUMBER : MEDIA SOSIAL NARASI : BERITA GEMPAR HARI INI!!! PENOLAKAN FPI SAMPAI KE AMERIKA Gedung Putih Dibanjiri dengan Massa Pro Ahok, dan menuntut FPI dibubarkan segera. PENJELASAN : Faktanya, foto yang tersebar di dunia maya tersebut dengan klaim masa yang berdemo di depan gedung putih adalah pendukung Ahok dan mengharapkan FPI dibubarkan ada hoax. Foto tersebut sebenarnya adalah gambar di National Mall, Washington DC tanggal 21 januari 2017 untuk Pawai Perempuan.   https://www.facebook.com/groups/fafhh/permalink/410541322611742/",,,,
0,gempa myanmar balasan doa muslim rohingnya,SUMBER : WHATSAPP NARASI : Lihatlah kedahsyatan sebuah DOA!!! DOA orang2 teraniaya Insya Allah akan diijabah oleh ALLAH SWTdisaat yang TEPAT!!! Dahsyatnya gempa bumi di myanmar adalah jawaban atas segala penderitaan saudara muslim kita di Rohingya.semoga kejadian ini dijadikan pelajaran OLEH SEMUA PIHAKyang berusaha MELUKAI UMAT ISLAM!!!! ALLAHU AKBAR ALLAHU AKBAR ALLAHU AKBAR FAKTANYA : Gambar 1 : Gempa Nepal 2015 http://azamm.org/?p=22836 Gambar 2 : Gempa Myanmar 2011 https://girlservesworld.wordpress.com/2011/03/31/6-8-earthquake-hits-myanmar/ Gambar 3 : Gempa di Italia https://www.smithsonianmag.com/smart-news/geology-behind-italys-catastrophic-quake-180960233/ https://www.facebook.com/groups/fafhh/permalink/380943995571475/,,,,
0,gereja pulo mas digusur,"SUMBER: Akun Facebook Dedy Syafwan NARASI: INI BUKAN HOAX. gereja PULO MAS gak ikut digusur..mesjid pasar ikan dia gusurjuga mesjid di kalijodo juga dia gusur..padahal daerah itu semua sama2 kena gusur sudah terbuktiahok itu memang SARA PENJELASAN: Seorang jemaah gereja bernama Derra V Supit membantah informasi di atas. Ia menjelaskan perjungan jemaat untuk mempertahankan gereja tersebut akhirnya berakhir. Secara diam-diam PT Pulomas Jaya yang mengelola kawasan Pacuan Kuda Polomas melakukaan pembongkran padahal telah ada kesepakatan bahwa jemaat yang secara sukarela yang akan melakukan pembongkaran bangunan gereja. Kami menerima keputusan lokasi tempat gereja ini berdiri akan dibangun fasilitas penunjang kegiatan Sea Games. Namun pembongkaran jangan dilakukan secara diam-diam seperti ini. Banyak dokumen gereja yang tercecer atau hilang. Kami menganggap hal ini sebagai bentuk penistaan terhadap agama, ujarnya. Hal lain yang dikritisi adalah sikap PT Pulomas Jaya yang beberapa hari lalu melakukan tindakan intimidasi pada jemaat. Menurutnya pada 12 Desember 2016 silam ada pihak yang melakukan pencurian bangku gereja. Bahkan beberapa hari kemudian ada sekelompok orang seperti preman yang datang kelokasi tersebut untuk mengangkut bangku gereja yang masih tersisa. Jemaat seolah dianggap sebagai penghalang program pemerintah sehingga harus mengutus preman. Padahal kami sepenuhnya mendukung kebijakan pemerintah, ujarnya. (lucky kawengian) REFERENSI: http://www.manadoexpress.co/berita-14182-gereja-kgpm-di-pulomas-dibongkar-paksa.html https://www.facebook.com/groups/fafhh/permalink/411223265876881/",,,,
0,gubernur papua lukas enembe hadir rapat ktt amerika serikat afrika,"SUMBER: potretanakmelanesia.blogspot.com NARASI: Diam-diam Lukas Enembe Bertemu Dengan Presiden Obama (AS) dan Presiden Zimbia di Kota Washington PENJELASAN: Informasi dengan menampilkan foto Gubernur Papua, Lukas Enembe yang tengah berbicara dengan Presiden Amerika Serikat, Barrack Obma dan Presiden Zambia, Michael Sata tidak benar adanya atau hoax. Gambar foto tersebut adalah hasil editan dari foto asli di mana yang berada di posisi tengah ialah presiden Mozambique, Armando Guebuza. REFERENSI: 1. http://detak.co/beredar-foto-hoax-gubernur-papua-dalam-acara-ktt-amerika-serikat-afrika/ 2. http://papuanews.org/lukas-enembe-papua-hoax/ https://www.facebook.com/groups/fafhh/permalink/340526416279900/",,,,
0,gubernur sulsel mendukung gerakan matikan lilin,"SUMBER: Media Sosial NARASI: Saya Gubernur Sulsel Sangat mendukung Gerakan Matikan 1000 Lilin PENJELASAN: jpnn.com, MAKASSAR  Saya Gubernur Sulsel sangat mendukung Gerakan Matikan 1000 Lilin. Pesan itu terpampang di dinding akun Facebok milik Gubernur Sulawesi Selatan Syahrul Yasin Limpo. Kalimat itu diposting empat jam yang lalu, sesaat sebelum rencana aksi bakar lilin pendukung terdakwa penodaan agama Basuki Tjahaja Purnama alias Ahok digelar di Pantai Losari, Makassar, Sulawesi Selatan, Sabtu (13/5). Akun Facebook milik Gubernur Sulsel Syahrul Yasin Limpo diretas. Screenshot JPNN.com Tidak hanya seruan mendukung gerakan lilin dimatikan, ada juga seruan mengundang seluruh warga untuk membubarkan aksi 1000 Lilin untuk Ahok. Sontak, postingan itu mendapat reaksi dari netizen. Banyak yang mendukung dan juga membagikan. Rupanya, akun Facebook milik Gubernur Sulsel Syahrul Yasin Limpo diserang oleh oknum yang tidak bertanggung jawab. Akun itu masih dikendalikan oleh peretas. Akun dengan pengikut lebih dari 15 ribu orang ini beberapa minggu terakhir dipenuhi dengan postingan yang sama sekali tidak relevan dengan keseharian orang nomor satu di Sulsel tersebut. Sejumlah postingan baik berbentuk gambar maupun tulisan terkesan memprovokasi dan memicu isu SARA yang sangat bertentangan dengan pribadi SYL yang dikenal sebagai sosok yang bijak, ramah dan selalu menyampaikan pesan perdamaian. Akun FB pak gubernur dihack. Semua tulisan dan gambar yang bernada tak pantas, bukan dari pak gubernur Syahrul.. ini jelas perbuatan oknum tidak bertanggung jawab, jelas Devo Khaddafi, Plt. Kabiro Humas dan Protokol, Sabtu petang (13/5) seperti yang dilansir Fajar Online (Jawa Pos Group). Akun yang menggunakan nama lengkap SYL tersebut, terlihat intens mengupdate status dan foto terkait Gubernur, termasuk kegiatan keseharian SYL sebagai pimpinan pemerintahan di Sulsel maupun kebersamaan dengan keluarga besarnya. Masyarakat diminta untuk tidak mudah percaya apalagi terpancing dengan postingan tidak yang berbau SARA tersebut. Kami akan meminta bantuan agar akun ini bisa kembali normal, ujar pelaksana Kabiro Humas Sulsel ini. (rls/fajaronline/JPNN) REFERENSI: 1. https://www.jpnn.com/news/saya-gubernur-sulsel-mendukung-gerakan-matikan-1000-lilin?page=1 2. http://fajaronline.co.id/index.php?/2017/05/13/akun-facebook-syahrul-yasin-limpo-dihack-postingan-provokasi-isu-sara 3. http://manado.tribunnews.com/2017/05/14/akun-fb-gubernur-sulsel-di-hack-di-dinding-tertulis-status-mendukung-gerakan-matikan-1000-lilin 4. https://sulawesion.com/2017/05/13/waspada-akun-fb-gubernur-sulsel-diretas-sebar-isu-sara/ https://www.facebook.com/groups/fafhh/permalink/468286876837186/",,,,
0,gudang senjata israel meledak,"SUMBER : MEDIA SOSIAL NARASI : ALLAHU AKBAR GUDANG SENJATA MILIK ISRAEL MELEDAK PENJELASAN : Ledakan tersebut tidak terjadi di Israel melainkan di Tianjin, Tiongkok pada tahun 2015 lalu. Dua ledakan pertama terjadi selama 30 detik dari titik yang berlainan, yang terletak di Wilayah Baru Binhai, Tianjin, China.[4][5] Lebih dari seratus orang tewas dan ratusan orang lainnya luka-luka. Penyebab ledakan tersebut tidak diketahui secara pasti, namun laporan awal menyatakan bahwa peristiwa tersebut adalah sebuah kecelakaan industrial.[5] Kebakaran yang disebabkan oleh ledakan awal berlanjut sampai berkobar tak terkendali selama seminggu, menyebabkan ledakan kedua. Delapan ledakan tambahan terjadi pada Sabtu, 15 Agustus. https://www.facebook.com/groups/fafhh/permalink/380462955619579/ https://www.facebook.com/groups/fafhh/permalink/380492712283270/",,,,
0,gula jawa mengandung formalin,"SUMBER: Pertanyaan dari pengikut di Group FAFHH NARASI: Info dibawah ini benar tidak ya? Hati2 dgn gula merah / gula jawa !!i Dari temen2 ITB 71 .biologi yg akan melanjutkan penelitian ttg gula merah *Gula Jawa/ Gula Aren/ Gula Merah* Sepertinya udah cukup buanyak kita denger berita2 ttg penyakit, seperti cancer lach. yang ternyata pemicu utamanya adalah makanan kita. Sy belakangan ini baru tahu kalau GULA AREN alias GULA JAWA yang berwarna coklat kayak batu itu mengandung FORMALIN. Informasi ini saya dapat dari sseorg yang dapat dipercaya, karena dia usahanya jualan jamu dan membuat minuman juice dalam botol tanpa pengawet sedikitpun ! Menariknya racikan minumannya itu pake gula yg namanya Gula-Jawa, yg mana ternyata setelah diselidiki mengandung formalin. kemudian dia berusaha mencari yang tidak mengandung formalin.ternyata tidak ada, alias hampir semua mengandung formalin. Akhirnya dia langsung ke petaninya, dia pikir bisa dapat yang free formalin ternyata tidak juga, sebab diberi formalin atas instruksi para tengkulak, dimana kalau tidak dilakukan maka tidak ada yang mau beli. Jadi formalin itu sudah diteteskan atau dituangkan diatas pohon. Memang efek dari formalin itu membuat Gula-Jawa jadi lebih awet dan agak keras (tidak lembek) dan untuk proses memasaknya juga lebih cepet. Kemudian dia bilang, stop pake formalin.. ntar sy yg beli gulanya saya yang beli gulanya jk para tengkulak itu menolak beli. Lucunya lgpara petani itu gk berani makan Gula-Jawa buatan sendirinya loch.. karena dia tahu itu mengandung racun.. sementara kita telen terusracun itu.bodoh ya Nach sebenarnya Gula-Jawa ini diaplikasikan kemana saja yaa? Ohternyata banyak (dan ini yang saya tahu), misalnya: 1. Kolak, hampir semua kolak pake Gula-Jawa jadi yang biasa buka puasa pake kolak, yaa Selametlah meminum formalin. 2. Kue-kue yang pake Gula-Jawa yaitu roti gambang. 3. Gado-gado & ketoprak. 4. Rujak. 5. Brown sugar dsb. Untuk mengetahui mana Gula-Jawa yang pakai pengawet formalin bisa dipakai tips berikut: 1. Ternyata Gula-Jawa yang sehat itu, dirubung lalat dn semut.. seperti halnya daun yang sehat tanpa DDT adalah daun yang ada ulatnya. Hik hik hik Ternyata binatang2 itu lbh cerdik drpd kita dlm hal mendeteksi racun/formalin 2. Pilih Gula-Aren/Jawa yang lembek dan mudah meleleh, karena yang pakai formalin itu membuatnya menjadi keras. 3. Gula -Aren/Jawa yang tidak pakai pengawet itu harum 4. Yg pastiYg tidak pakai pengawetGula-Jawa itu harus baik kemasannya karena mudah rusak. Nach Selamat mencari Gula-Jawa yang asli tanpa formalin. Yach.. ternyata banyak sekali orang memasukkan racun dalam makanan secara sengaja sekedar mencari keuntungan.. . yang ujung-ujungnya bisa menimbulkan berbagai macam penyakit terutama KANKER Herannya Badan Pemerintah yang berwenang ngurusin masalah makanan kok gak bisa berkutik yaa? Mudah-mudahan BERMANFAAT.!!! PENJELASAN: Badan Pengawas Obat dan Makanan (BPOM) melalui penelitiannya menyatakan tidak ditemukan gula jawa/gula aren/gula merah yang mengandung formalin dan sulfit. BPOM juga menjelaskan pihaknya telah melakukan pengambilan sampel gula merah/gula aren serta melakukan pengujian laboratorium di seluruh Indonesia. Dengan begitu BPOM menghimbau produsen dan pelaku usaha untuk menggunakan bahan tambahan pangan sesuai dengan ketentuan, tidak melebihi batas maksimum dan sesuai dengan jenis pangan yang ditetapkan serta dilarang menggunakan bahan berbahaya dalam produk pangan. REFERENSI: 1. http://www.pom.go.id/mobile/index.php/view/pers/320/PENJELASAN-BADAN-POM-TENTANG-ISU-GULA-JAWA-GULA-AREN-GULA-MERAH-YANG-DIDUGA-MENGANDUNG-FORMALIN.html 2. http://ilmupangan.blogspot.co.id/2009/12/gula-jawa-gula-aren-tidak-mengandung.html https://www.facebook.com/groups/fafhh/permalink/339434729722402/",,,,
0,gus mus nyatakan golongan benci fpi,"SUMBER: https://mobile.twitter.com/GAULtapi_ISLAMY/status/825319894942117888 NARASI: Yang benci FPI itu ada 5: 1. Kafir jahat 2. Munafiqun 3. Bandar narkoba 4. Pelacur & LGBT 5. Preman tengik Rata2 pada doyan maksiat PENJELASAN: KH Achmad Mustofa Bisri yang akrab disapa Gus Mus melalui akun twitter resminya yang terverifikasi telah membantah informasi hoax di atas. Berikut penjelasannya; Kalau Anda biasa mendengar atau membaca perkataanku, seharusnya Anda tidak perlu bertanya. Dan yg bikin ini pasti tdk biasa dg bahasaku.? REFERENSI: https://mobile.twitter.com/gusmusgusmu/status/825052383772172288 https://www.facebook.com/groups/fafhh/permalink/411989589133582/",,,,
0,henry cavill meninggal,"KATEGORI : HOAX ===== SUMBER HOAX : WIKIPEDIA ===== NARASI : Terdapat keterangan didalam wikipedia yang menjelaskan jika Henry Cavill telah meninggal pada tanggal 3 maret 2018. ===== PENJELASAN : Setelah sebelumnya Sylvester Stallone dikabarkan meninggal, kini giliran Henry Cavill yang menjadi bahan berita hoax serupa. Yang terbaru, aktor tampan pemeran Superman tersebut dikabarkan meninggal dunia. Lain halnya dengan berita kematian Stallone, informasi meninggalnya Henry Cavill justru muncul di Wikipedia. Hal tersebut tentu membuat netizen, terlebih penggemar film superman terkejut. Menanggapi adanya berita yang tidak benar mengenai dirinya, Henry Cavill pun langsung melakukan klarifikasi melalui akun instagram resmi pribadinya. Dalam foto tersebut, Cavill justru mengunggah foto diiringi captions candaan. Bahkan Cavill pun melakukan selfie dengan ekspresi yang memperlihatkan dirinya tengah terkejut dengan informasi dirinya meninggal. ===== REFERENSI : https://www.instagram.com/p/Bf8XxTRl9Bk/ http://www.tribunnews.com//dikabarkan-meninggal-henry-cavi http://showbiz.liputan6.com//dikabarkan-meninggal-oleh-wik LINK FAFHH : https://www.facebook.com/groups/fafhh/permalink/609467339385805/",,,,
0,hiv makanan kaleng wabah pengerasan otak sumsum tulang,"Menurut dr Roy, virus HIV tidak akan mampu bertahan hidup jika sudah keluar dari host atau tubuh manusia. Selengkapnya di bagian PENJELASAN dan REFERENSI. SUMBER: (1) Pertanyaan dari anggota FAFHH: Pagi Abang Imin Eteh Omon juga warga dumay hehe..Saya mau nanya, ini saya dapatkan dari group WA (WhatsApp).Saya kan menjual sebagian dari barang tersebut, saya menjadi resah dan gelisah, benarkah berita ini ? Kalau memang benar mengapa barang-barang tersebut masih tetap di produksi dan menyebar di pasaran. Apakah pemerintah khususnya badan yang terkait tidak bertindak ?Terimakasih., saya post ulang agar sesuai dengan standar aturan post.(2) Siaran (broadcast) Whatsapp. NARASI: (1) Maaf yaa BC krn Penting ,tolong beritahukan anak2 ,suami ,isteri dan semua teman2 mu.Perhatian ;mulai saat ini jangan makan makanan kalengan2an, terutama buah2an, termasuk merek taiwan keluaran Thailand.Karena di negara nya ada kira2 dua ratus orang penyakit aids kerja di pabrik kalengan ,dan mereka masukkan darah ( racun )mereka ke dalam kalengan2 itu , dan hari ini masalah tersebut telah diketahui bagian Tim Kesehatan thailand, dan kaleng2an nya tersebut telah di sita.Contoh ; lecy ,rambutan ,lengkeng ,mangga puding ,dll.setelah terima cepat kirim ke teman2mu semua. Agar ????? konsumsi kalengan apapun Demi kesehatan.trimakasih(2) IKATAN DOKTER INDONESIA (IDI):Saat ini sdg ada wabah pengerasan otak & sumsum tulang blkg.Jangan minum produk:EXTRA JOSS, M-150, KOPI SUSU GELAS, KIRANTI,KRATINGDAENG,HEMAVITON, NEO HORMOVITON,MARIMAS, FRUTILLO,SEGAR SARI, POP ICE,SEGAR DINGIN VIT C, OKKY JELLY DRINK, INACO,GATORADE,NABATI, ADEM SARI, NATURADE GOLD, AQUA SPLASH FRUIT, krn mengandung ASPARTAME (lebih keras dari Biang Gula) racun yg menyebabkan diabetes, kanker otak dan bisa mematikan sumsum tulang. Diteruskan kpd orang2 yang kita cintai & kita sayangi dr.H.ISMUHADI, MPH(0811-323601). PENJELASAN: Hoax lama yang disebarkan ulang,(1) dr Roy mengatakan bahwa BPOM tidak pernah menemukan hal-hal seperti yang disebutkan dalam pesan berantai tersebut, termasuk kandungan darah dan virus HIV. Selain itu menurut dr Roy, virus HIV tidak akan mampu bertahan hidup jika sudah keluar dari host atau tubuh manusia.Virus AIDS tidak bisa bertahan di luar hostnya, yakni tubuh manusia. Darah juga kalau keluar dari tubuh kan akan kering. Apalagi makanan kaleng melalui proses sterilisasi, lanjut dr Roy.(2) Kamis lalu, dalam rapat dengar pendapat dengan Komisi Kesehatan Dewan Perwakilan Rakyat, Badan Pengawas kembali menegaskan bahwa Aspartam aman dikonsumsi. Asalkan sesuai ambang batas konsumsi yakni 600 mg/ per kg produk (aturan Codex). CATATAN: (1) https://goo.gl/2U71Gm, Beredar Kabar Virus AIDS di Makanan Kalengan, BPOM: Itu HoaxM Reza Sulaiman  detikHealthKamis, 05/06/2014 16:47 WIBPesan yang masuk ke detikHealthJakarta, Beredar kabar bahwa ada virus HIV-AIDS di dalam kemasan makanan kalengan impor. Pesan yang dikirim melalui broadcast message blakberry messenger tersebut mengatakan bahwa para pekerja positif HIV-AIDS tempat makanan tersebut dibuat memasukkan darah mereka ke dalam kemasan makanan tersebut.Lalu apakah benar seperti itu? Menanggapi hal tersebut, Kepala Badan Pengawasan Obat dan Makanan (BPOM), dr Roy Sparringa mengatakan bahwa berita tersebut hoax dan menyesatkan.Itu berita hoax. Sudah lama beredar, tidak benar dan menyesatkan. Tolong hal ini diluruskan kepada masyarakat, tutur dr Roy ketika dihubungi detikHealth, Kamis (5/6/2014).dr Roy mengatakan bahwa BPOM tidak pernah menemukan hal-hal seperti yang disebutkan dalam pesan berantai tersebut, termasuk kandungan darah dan virus HIV. Selain itu menurut dr Roy, virus HIV tidak akan mampu bertahan hidup jika sudah keluar dari host atau tubuh manusia.Virus AIDS tidak bisa bertahan di luar hostnya, yakni tubuh manusia. Darah juga kalau keluar dari tubuh kan akan kering. Apalagi makanan kaleng melalui proses sterilisasi, lanjut dr Roy.Pesan tersebut diterima detikHealth baru-baru ini. Isi pesan tersebut berbunyi:Maaf yaa BC krn Penting ,tolong beritahukan anak2 ,suami ,isteri dan semua teman2 mu.Perhatian ;mulai saat ini jangan makan makanan kalengan2an, terutama buah2an, termasuk merek taiwan keluaran Thailand.Karena di negara nya ada kira2 dua ratus orang penyakit aids kerja di pabrik kalengan ,dan mereka masukkan darah ( racun )mereka ke dalam kalengan2 itu , dan hari ini masalah tersebut telah diketahui bagian Tim Kesehatan thailand, dan kaleng2an nya tersebut telah di sita.Contoh ; lecy ,rambutan ,lengkeng ,mangga puding ,dll.setelah terima cepat kirim ke teman2mu semua. Agar ????? konsumsi kalengan apapun Demi kesehatan.trimakasih(up/up)(2) https://goo.gl/YjMLBW, Hati-Hati Pesan HOAX Soal Bahaya AspartamReporter: Tempo.coEditor: Tempo.coSabtu, 19 Februari 2011 09:48 WIBMinuman berenergi. foto : holamun2.comTEMPO Interaktif, Jakarta  Ikatan Dokter Indonesia (IDI) mengakui hingga saat ini tak berhasil menemukan penyebar pesan bahaya Aspartam (pemanis buatan) yang mengatasnamakan Ikatan Dokter Indonesia. Itu SMS bukan dari IDI, kata Ketua Umum Ikatan Dokter Indonesia Priyo Sidipratomo ketika dihubungi Sabtu (19/2)Dalam situs www.idionline.org, Pengurus Besar IDI sudah membantah pesan berantai tersebut sejak 2 Maret 2010.Isi pesannya ialah : IKATAN DOKTER INDONESIA (IDI):Saat ini sdg ada wabah pengerasan otak & sumsum tulang blkg.Jangan minum produk:EXTRA JOSS, M-150, KOPI SUSU GELAS, KIRANTI,KRATINGDAENG,HEMAVITON, NEO HORMOVITON,MARIMAS, FRUTILLO,SEGAR SARI, POP ICE,SEGAR DINGIN VIT C, OKKY JELLY DRINK, INACO,GATORADE,NABATI, ADEM SARI, NATURADE GOLD, AQUA SPLASH FRUIT, krn mengandung ASPARTAME (lebih keras dari Biang Gula) racun yg menyebabkan diabetes, kanker otak dan bisa mematikan sumsum tulang. Diteruskan kpd orang2 yang kita cintai & kita sayangi dr.H.ISMUHADI, MPH(0811-323601).Menurut Priyo dokter yang disebut tak merasa mengirimkan pesan itu. Setelah beredarnya pesan tersebut setahun lalu, IDI langsung mengkonfirmasi dengan dokter Ismuhadi. Namanya dicatut, ucap dia.Ikatan Dokter, Ia menambahkan, tak bisa melaporkan penyebar pesan sesat tersebut ke kepolisian. Lha wong orangnya aja gak ketemu, nomernya itu sekarang tak bisa dihubungi, tutur Priyo.Kini Ikatan Dokter menyerahkan ke Badan Pengawas Obat dan Makanan untuk meluruskan berita tersebut. Karena mereka yang berkompetensi soal itu, Priyo beralasan. Kalau Badan Pengawas sudah menjamin bahwa Aspartam itu aman, maka Ikatan Dokter pun memegang itu.Kamis lalu, dalam rapat dengar pendapat dengan Komisi Kesehatan Dewan Perwakilan Rakyat, Badan Pengawas kembali menegaskan bahwa Aspartam aman dikonsumsi. Asalkan sesuai ambang batas konsumsi yakni 600 mg/ per kg produk (aturan Codex)dianing sari(3) https://goo.gl/rzxNsS, post bantahan hoax (1) sebelum post ini.(4) https://goo.gl/52WhnZ, post bantahan hoax (2) oleh Valeria Frilianne sebelum post ini.",,,,
0,husain khudri pemuda sunni tersenyum digantung syiah iran,"Sumber : Media Sosial Narasi : APA yang ada dalam pikiran Anda ketika melihat foto di atasseorang pemuda yang berada di tiang gantungan, ia melambaikan tangan dan tersenyum? Foto ini menceritakan kondisi seorang pemuda Sunni bernama Husain Khudri yang akan menghadapi eksekusi mati di Iran. Ia digantung oleh para Syiah di negeri itu. Akan tetapi tidak tampak rasa takut sedikitpun di wajahnya. Ia tersenyum penuh suka cita seakan-akan akan melakukan resepsi pernikahan, padahal yang dihadapi adalah eksekusi hukum gantung. Sebelum dieksekusi, ia menyapa keluarganya dengan cara melambaikan tangannya sambil tersenyum riang. Husain merupakan aktivis pro-sunni dan aktif menyebarkan dakwah sunni. Ia berasal dari suku Kurdi di Iran dan anggota Partai Kebebasan Kurdistan. Oleh tentara Iran ia dituduh sebagai pembunuh dan dieksekusi oleh pemerintah Iran atas tuduhan tersebut. Eksekusi ini dilaksanakan pada tanggal 12 Januari 2012atau kira-kira satu tahun yang silam. Penjelasan : Foto yang menggambarkan seorang pria yang tersenyum sambil melambaikan tangan ketika akan digantung diri dengan sebuah tali menjadi bahan pembicaraan dunia. Masyarakat Indonesia pun tidak ikut ketinggalan mengomentari foto tersebut. Bahkan, foto tersebut diberi deskripsi dengan mengaitkan foto tersebut dengan isu berbau Syiah. Dalam pesan bergambar yang dibagikan pada tanggal 26 November 2015, menyebutkan bahwa pria yang difoto itu bernama Husain Khudri. Pemuda itu merupakan aktivis pro-sunni dan aktif menyebarkan dakwah sunni. Ia berasal dari suku Kurdi di Iran dan anggota Partai Kebebasan Kurdistan. Oleh tentara Iran ia dituduh sebagai pembunuh dan dieksekusi oleh pemerintah Iran atas tuduhan tersebut. Melalui penelusuran google, ternyata foto itu diambil dari lapangan Teheran, Iran, karena pembunuhan seorang hakim tinggi, yang dianggap sebagai eksekusi publik pertama di ibukota Iran sejak tahun 2002. Dikutip dari bbc.co.uk, pria yang ada di foto tersebut diketahui bernama Majid Kavousifar. Tidak hanya Majid, keponakannya yang bernama Hossein Kavousifar ikut diadili dalam eksekusi itu. Kematian Majid dan Hossein Kavousifar terjadi sehari setelah sembilan hiasan umum di bagian lain negara tersebut. Pemerintah mengatakan ini adalah bagian dari upaya besar untuk mengatasi kejahatan kekerasan dan perdagangan narkoba ilegal di Iran. Kelompok hak asasi manusia telah mengkritik Iran karena tingginya jumlah eksekusi yang dilakukan, kedua setelah China. Paman dan keponakan tersebut dihukum karena pembunuhan Hakim Hassan Moghaddas di Teheran tengah dua tahun lalu. Eksekusi mereka diadakan di lokasi yang sama dengan pembunuhan tersebut, dan pada tanggal yang sama, di depan sebuah gambaran besar hakim yang terbunuh. Ketika Hossein Kavousifar tampak tertekan saat dia menunggu eksekusi, pamannya memberi isyarat kepadanya dan tersenyum untuk meyakinkannya. Ketika waktunya tiba, hangmen dengan kepala tertutup, meletakkan titik-titik di sekitar leher mereka menendang tinja tempat kedua pria itu berdiri. Referensi : http://news.bbc.co.uk/2/hi/6927434.stm https://www.hrw.org/news/2011/01/26/iran-deepening-crisis-rights http://news.bbc.co.uk/2/hi/middle_east/4738951.stm   https://www.facebook.com/groups/fafhh/permalink/208287229503820/    ",,,,
