berita,tagging,judul_berita
"Ribuan Massa yang akan mengikuti Aksi 212, dari berbagai daerah tertahan di depan pelataran mesjid Istiqlal Jakarta Pusat.
Pantauan kami Selasa Pukul 04.00. Wib (21/2/2017) terlihat puluhan bus antar kota yang terparkir di tepi jalan lapang banteng depan pagar masjid Istiqlal yang menurunkan ribuan peserta Aksi 212 merasa aneh karena tidak boleh masuk ke dalam mesjid walau pun akan melaksanakan ibadah sholat shubuh.
Salahsatu peserta Aksi 212 dari Madura bernama Solihin,sempat kami wawancara "" Kita semua disini sebagai umat islam merasa diintimidasi, di larang beribadah di mesjid secara halus dengan di gemboknya gerbang pintu mesjid, masjid itu rumah Allah jadi kami sebagai umat islam yang taat harus melaksanakan ibadah, coba anda pikir mesjid di dalam kosong kami harus sholat di depan gerbang,kan ga masuk akal"" ucap Solihin kepada kami dengan nada tinggi.
Aksi Bela Islam 212 Jilid 2 akan di gelar bada sholat shubuh,para peserta aksi pun mulai berdatangan  yang rencananya akan berjalan kaki ke gedung DPR,diperkirakan sekitar 50.000 massa bahkan bisa lebih.
Polda Metro Jaya telah memberikan izin Aksi 212 hari ini dimulai pukul 07.00 sampai dengan 18.00.Wib,ribuan pesonel Polisi dan TNI dikerahkan untuk mengamankan aksi ini. ",Hoax,"Ribuan Massa yang akan mengikuti Aksi 212, dari berbagai daerah tertahan di depan pelataran mesjid Istiqlal Jakarta Pusat.
"
"Tidak diberhentikannya  Ahok sebagai Gubernur DKI Jakarta terkait stastusnya sebagai terdakwa  dalam kasus penistaan agama Islam,  menunjukkan bahwa betapa susahnya hukum di negeri ini untuk ditegakkan. Bagaimana bisa mencari keadilan kalau hukum yang menjadi alat untuk mencari keadilan saja sulit untuk ditegakkan.

Tidak sedikit pakar hukum dan tata negara termasuk mantan Hakim MK Mahfud MD,  mengkritisi langkah yang diambil pemerintah, khususnya Mendagri Tjahyo Kumolo dan Presiden Joko Widodo yang diam saat Ahok kembali menduduki kursi Gubernur, semetara beberapa kepala daerah lain justru diberhentikan saat statusnya menjadi terdakwa suatu tindak pidana.

Hal ini akhirnya bermuara pada tuntutan penegakan hukum lewat aksi bela  Islam dan Bela Negaran yang dilakukan oleh masyarakat Muslim yang tergabubg dalam FUI  (Forum Umat Islam) pada hari ini (Selasa, 21/02/2017).

Selain massa dari FUI, terlihat juga sejumlah mahasiswa yang tergabung dalam gerakan mahasiswa bela rakyat. Adapun tuntutan mereka diantaranya adalah, memberhentikan gubernur yang menjadi tersangka, hentikan kriminalisasi ulama, hentikan penangkapan aktivis mahasiswa, kembalikan kedaulatan bangsa dan kembalikan ke UUD 1945 yang asli.

Aksi yang digelar di depan Gedung DPR-MPR ini ternyata ikut menarik massa dari luar Jakarta. Mereka coba untuk berkumpul di Masjid Istiqlal untuk melakukan shalat shubuh berjamaah dan juga saat itu cuaca sedang hujan.Rupanya pagar masjid Istiqlal justru tertutup rapat, padahal saat itu sudah mendekati waktu Shubuh.

Akibatnya jamaah Aksi harus kehujanan, sebagian diantaranya  memilih tiduran di jalan sambil menunggu waktu Shubuh.

Menurut laporan salah satu kontributor gabbarberita.com di lapangan, masjid baru dibuka pukul sekitar pukul  04.00 WIB. Sebelumnya kemana pengurus BPPMI dan ditunjuk dan dilantik langsung oleh Menteri Agama yang juga dalam struktur selaku Ketua BPPMI.",Hoax,"Tidak diberhentikannya  Ahok sebagai Gubernur DKI Jakarta terkait stastusnya sebagai terdakwa  dalam kasus penistaan agama Islam,  menunjukkan bahwa betapa susahnya hukum di negeri ini untuk ditegakkan."
"Peserta Aksi 212 Jilid 2 yang berasal dari luar kota telah berdatangan di Masjid Istiqlal, namun mereka tidak bisa masuk karena pintu pagar masjid dikunci.

Menurut pantauan, ratusan massa mengendarai 5 bis yang diantaranya berplat nomor AD (Solo dan sekitarnya) tertahan di pintu masuk masjid Istiqlal, Senin (20/2) malam, akibat masjid yang biasanya menjadi tempat berkumpul Aksi Bela Islam sebelumnya itu ditutup. (baca: Pintu Istiqlal Ditutup, 5 Bus Peserta Aksi 212 Tak Bisa Masuk)

Aparat kepolisian yang berjaga di depan Masjid Istiqlal kemudian mengarahkan bus dari daerah itu ke tempat lain. Tidak dijelaskan kemana tempat berkumpul massa tersebut dialihkan. Untuk kasus yang semalam, memang ada peserta aksi yang datang dari Jawa Timur sebanyak lima bus. Mereka mengaku datang dari Madura. Peserta masuk masjid setelah waktu Isya. Pihak masjid memberikan kesempatan untuk beribadah dan bersih-bersih.

Rombongan dari Jawa Timur paham dan mengerti. Pihak pengelola masjid menunggu mereka sampai meninggalkan Masjid Istiqlal dengan sukarela. Kemudian pada pukul 03.40 WIB masjid dibuka kembali. Sebelumnya, Forum Umat Islam (FUI) memastikan tidak ada long march saat aksi 212 jilid II, Selasa (21/2) besok. Peserta aksi akan diarahkan langsung menuju ke titik konsentrasi aksi di depan gedung DPR/MPR RI.

""Skenario kita tidak ada long march. Jadi peserta diimbau semuanya langsung menuju ke gedung DPR/MPR RI,"" kata Ustaz Bernard Abdul Jabbar selaku koordinator aksi 212 jilid II kepada wartawan di Mapolda Metro Jaya, Jakarta, Senin (20/2/2017). Ustadz Bernard memperkirakan jumlah peserta aksi yang akan hadir 10 ribu orang. Massa dari luar Jakarta diminta memarkir kendaraannya di kantong-kantong parkir yang telah disiapkan.

""Dan bagi mereka yang dari daerah-daerah yang bawa bus dan kendaraan, kami kemudian arahkan untuk parkir di Parkir Timur Senayan kalau yang dari arah selatan dan timur. Sementara dari arah barat ini akan kami arahkan untuk (memarkir kendaraan) di Stasiun Palmerah dan di depan gedung Departemen Kehutanan,"" jelasnya. Ia menambahkan, pihaknya juga tidak memberikan fasilitas tempat penginapan bagi peserta aksi dari luar daerah. Artinya mereka yang dari luar kota Jakarta dipersilakan mencari tempat istirahat sendiri.",Hoax,"Peserta Aksi 212 Jilid 2 yang berasal dari luar kota telah berdatangan di Masjid Istiqlal, namun mereka tidak bisa masuk karena pintu pagar masjid dikunci.

"
"Kepala Bagian Protokol dan Humas Masjid Istiqlal Jakarta, Abu Hurairah Abd Salam menanggapi kabar massa 212 jilid II yang tidak boleh masuk ke masjid. Ia menegaskan bahwa foto-foto yang beredar di media sosial, Selasa (21/2/17) pagi adalah hoax atau bohong.

""Kabar bahwa ada massa aksi 212 tak bisa masuk Istiqlal itu hoax seribu persen,"" terang Abu, Selasa (21/2/17). 

Ia menjelaskan pada Senin malam selepas Isya ada tiga bus rombongan yang masuk ke Masjid Istiqlal. Mereka mengaku rombongan dari Pulau Madura. Pengurus masjid mempersilakan mereka untuk beribadah dan bersih-bersih diri. Selanjutnya, pengurus masjid berkoordinasi dengan pimpinan rombongan yang didampingi oleh polisi. Usai berbincang, mereka kemudian secara suka rela meninggalkan Masjid Istiqlal.

Abu kembali menerangkan bahwa sesuai dengan prosedur, Masjid Istiqlal di luar bulan Ramadhan ditutup pukul 21.30 WIB dan dibuka kembali satu jam sebelum salat subuh. Sementara, tentang foto antrean jemaah di gerbang masjid adalah rombongan peziarah dari luar kota. Abu mengatakan mereka ingin masuk ke masjid tetapi pintu baru dibuka pada pukul 03.45 WIB.

""Pada pagi hari sebelum subuh, Selasa tanggal 21 Februari 2017, ada beberapa peziarah dari luar kota yang akan masuk ke Masjid Istiqlal dan mereka datang sebelum pintu Masjid Istiqlal dibuka pukul 03.45 WIB. Kami sampaikan permohonan maaf atas hal tersebut,"" kata Abu.",Valid,"Kepala Bagian Protokol dan Humas Masjid Istiqlal Jakarta, Abu Hurairah Abd Salam menanggapi kabar massa 212 jilid II yang tidak boleh masuk ke masjid."
"Badan Pengelola Masjid Istiqlal (BPPMI) membantah kabar yang beredar di media sosial tentang Masjid Istiqlal menutup pintu untuk jemaah yang akan menginap pada Senin malam, 20 Februari 2017, dan tidak mengizinkan melakukan salat subuh di Istiqlal. Menurut pengelola, hal itu tidak benar.
""Sejak 2002, Masjid Istiqlal telah memberlakukan aturan menutup pintu gerbang setiap pukul 21.30 WIB dan membukanya kembali pukul 03.40 WIB menjelang ibadah salat subuh,"" ucap Sekretaris BPPMI Rusli Efendi di Masjid Istiqlal, Jakarta, Selasa, 21 Februari 2017.
Dia mengatakan semua peziarah tidak diperkenankan menginap di area masjid, kecuali dalam kondisi tertentu serta atas izin pihak keamanan dan pimpinan BPPMI. Dia telah menjelaskan kepada jemaah yang berkumpul di halaman Masjid Istiqlal tentang aturan tersebut, dan mereka memahami serta bersedia meninggalkan area masjid.
""Lagi pula, BPPMI tidak mendapatkan pemberitahuan dari pihak mana pun terkait dengan rencana jemaah menginap, seperti pada kondisi sebelumnya saat umat Islam mengadakan aksi 411, 212, atau 112. Selain itu, tidak ada komunikasi khusus dari pihak berwajib terkait dengan hal tersebut,"" ucap Rusli.
BPPMI menyatakan berita-berita negatif tentang Masjid Istiqlal yang digembok dan membiarkan massa Forum Umat Islam (FUI) di luar tidak sesuai dengan kenyataan dan cenderung bermuatan provokasi.
""Kepada segenap kaum muslimin dimohon tidak terpengaruh pemberitaan yang tidak dapat dipertanggungjawabkan,"" ujar Rusli.
Dia menuturkan, pada subuh tadi, pelaksanaan salat subuh berjalan dengan baik dengan dipimpin Imam Salim Ghazali dan diikuti 170 anggota jemaah laki-laki dan 70 perempuan. Masjid Istiqlal menyerukan kepada umat untuk mengupayakan kesatuan dan persatuan bangsa serta senantiasa menjaga kenyamanan beribadah.",Valid,"Badan Pengelola Masjid Istiqlal (BPPMI) membantah kabar yang beredar di media sosial tentang Masjid Istiqlal menutup pintu untuk jemaah yang akan menginap pada Senin malam, 20 Februari 2017, dan tidak mengizinkan melakukan salat subuh di Istiqlal."
"Dream - Sejak pagi tadi, di media sosial beredar kabar yang menyebut Masjid Istiqlal digembok, sehingga sebagian jemaah peserta aksi 212 jilid II tidak bisa melaksanakan Sholat Subuh.

Namun, Humas Badan Pelaksana Pengelola Masjid Istiqlal (BPPMI), Abu Hurairah, membantah kabar yang beredar itu. Dia menyatakan, kabar tersebut bohong alias hoax.

"" BPPMI menyatakan bahwa berita-berita negatif yang telah tersebar di media sosial mengenai hal tersebut (Masjid Istiqlal digembok), tidak sesuai dengan kenyataan dan cenderung bermuatan provokasi,"" kata Abu Hurairah di Masjid Istiqlal, Jakarta Pusat, Selasa 21 Februari 2017.

Abu mengatakan, Sholat Subuh berjamaah tetap digelar di Masjid Istiqlal pagi tadi. Dia mencatat, terdapat sekitar 240 orang yang menjalankan Sholat Subuh berjamaah. "" Laki-laki 170 dan wanita 70 orang,"" kata dia.

Terkait penutupan masjid, Abu menjelaskan bahwa peraturan tersebut telah dijalankan sejak 2002. Di luar Ramadan, Masjid Istiqlal akan ditutup selepas Sholat Isya hingga Subuh.

"" Sejak 2002, BPPMI telah memberlakukan aturan untuk menutup pintu-pintu gerbang pada setiap malam pukul 21.30 WIB dan membukanya kembali pada pagi hari pukul 03.40 WIB menjelang diselenggarakannya ibadah Sholat Subuh,"" ucap dia.

Abu menambahkan, memang ada sejumlah jemaah yang datang dan menginap di Masjid Istiqlal. Mereka tiba dari Jawa Timur menggunakan lima bus.

Tetapi, kata dia, BPPMI menyatakan tidak menerima pemberitahuan terkait rencana menginap tersebut. Sehingga, izin menginap tidak diberikan kepada rombongan itu, kemarin malam.

Abu mengakui, Masjid Istiqlal memang membolehkan jemaah Aksi 411, 212 jilid I dan 112 menginap. Tetapi, koordinator aksi diminta memberikan informasi secara tertulis lebih dulu sebelumnya.

"" Pihak keamanan Masjid Istiqlal sudah menjelaskan kepada jemaah yang berkumpul di halaman Masjid Istiqlal mengenai prosedur tersebut dan mereka memahami serta bersedia meninggalkan area Masjid Istiqlal,"" ucap dia.

Abu meminta umat Islam tidak terpengaruh berita yang isinya meragukan dan tidak dapat dipertanggungjawabkan itu.

Kabar yang beredar itu berupa foto yang menampilkan massa berkopiah. Mereka tengah berada di depan gerbang Masjid Istiqlal pada malam hari. Kabar itu menyebut para jemaah tidak diperbolehkan menjalankan Sholat Subuh di Masjid Istiqlal.

Kabar tersebut viral di media sosial Twitter dengan tagar Istiqlal Digembok. Sejumlah foto menunjukkan sejumlah orang menjalankan sholat berjamaah di tepi jalanan.",Valid,"Dream - Sejak pagi tadi, di media sosial beredar kabar yang menyebut Masjid Istiqlal digembok, sehingga sebagian jemaah peserta aksi 212 jilid II tidak bisa melaksanakan Sholat Subuh.

"
"Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah menyatakan, kabar mengenai digemboknya masjid sehingga umat tidak bisa Shalat Subuh adalah hoax atau bohong. Menurutnya, penutupan masjid memang sudah peraturan atau pun Protap di Istiqlal.

""Berita itu hoax seribu persen, tolong berita itu dicek siapa yang tulis,'' kata Hurairah, saat dihubungi, Selasa (21/2).

Hurairah menjelaskan, di luar bulan Ramadhan, Istiqlal ditutup usai Shalat Isya, sekitar Pukul 21.30 Wib, dan sudah berdasarkan UU. Kemudian dibuka kembali satu jam sebelum Shalat Subuh.

""Peristiwa semalam itu yang datang hanya lima bus dari Jawa Timur. Mereka masuk selepas Isya, kemudian diberikan kesempatan beribadah, bersih-bersih, bicara baik-baik dengan ketuanya, kami berikan pengertian, dan alhamdulillah paham dan meninggalkan Istiqlal secara sukarela,"" katanya.

Selain itu, kata dia, rombongan tersebut tidak tahu bahwa aksi hari ini akan sebesar 2 Desember lalu maupun 411. Sementara, rombongan yang tadi pagi mengantre di masjid karena hujan, adalah rombongan Walisongo, yang memang setiap hari datang.",Valid,"Kepala Bagian Protokol Masjid Istiqlal, Abu Hurairah menyatakan, kabar mengenai digemboknya masjid sehingga umat tidak bisa Shalat Subuh adalah hoax atau bohong."
"Badan Pelaksana Pengelola Masjid Istiqlal (BPPMI) meluruskan informasi yang beredar di media sosial terkait penutupan gerbang ?bagi pengunjung pada malam sebelum Aksi 212. Menurut Sekretaris BPPMI KH Rusli Effendi, pihaknya sejak 2002 telah memberlakukan aturan menutup semua pintu gerbang setiap malam pukul 21.30 WIB dan membukanya kembali pukul 03.40 WIB jelang ibadah Salat Subuh. ""Seluruh peziarah tidak diperkenankan menginap di area masjid kecuali dalam kondisi tertentu dan atas izin dari pihak keamanan serta pimpinan BPPMI,"" kata Rusli di Jakarta, Selasa (21/2).

Terkait kondisi malam hari tanggal 20 sampai dini hari 21 Februari, pihak keamanan Masjid Istiqlal sudah menjelaskan kepada jemaah (peserta aksi 212) yang berkumpul di halaman mesjid mengenai prosedur tersebut. ""Mereka memahami serta bersedia meninggalkan area masjid,"" ucapnya.

Menurut Rusli, BPPMI tidak mendapat pemberitahuan dari pihak mana pun terkait rencana jemaah yang akan menginap seperti pada kondisi sebelumnya saat umat Islam mengadakan aksi 411, 212 atau 112. Juga tidak ada komunikasi khusus dari pihak berwajib terkait hal tersebut.

""Masjid Istiqlal senantia berkhidmad kepada umat dan mengupayakan kesatuan serta persatuan bangsa dan selalu menjaga kenyamanan beribadah. Kami mengimbau seluruh kaum muslimin tidak terpengaruh oleh pemberitaan yang tidak bisa dipertanggungjawabkan,"" pungkasnyaMenjelang Aksi 212 Jilid II di depan gedung DPR-MPR pada 21 Februari 2017 lalu, ada gambar menyebar di dunia maya, khususnya di media sosial, yang mengabarkan kalau Masjid Istiqlal ditutup pakai gembok dan diberi kawat berduri, sehingga massa yang akan ikut aksi tak bisa masuk dan tidur di jalanan.

Tudingan itu langsung dibantah oleh Kepala Bagian Protokoler Masjid Istiqlal Abu Hurairah, dan dinyatakan sebagai hoax. Sebab, menurut Hurairah, pihaknya tidak pernah melarang aksi dan tidak pernah mengunci pintu masjid.

""Hoax seribu persen,"" tegas Abu saat dihubungi wartawan pada Selasa (21/2).

Kemudian setelah beredarnya gambar hoax itu, lalu beredar lagi dua gambar polisi (sniper) memegang senjata, di mana yang satu tengah berada di sebuah halte mengintai jalan raya dan satu lagi berada di satu ruangan tengah mengintai gedung DPR.

Tidak hanya itu saja, dua gambar editan itu (gambar polisi sniper) telah bermetamorfosa menjadi gambar meme. Dua gambar tadi dipadukan dengan gambar hoax digemboknya Masjid Istiqlal untuk massa Aksi 212 Jilid II.

Gambar itu diedit dan disusun secara vertikal (atas-bawah). Pada gambar bagian atas, diberi keterangan: ""Pintu masjid Istiqlal digembok dan diberi kawat berduri."" Sementara pada gambar bagian bawah, diberi keterangan: ""Di gedung DPR disiapkan sniper. Ya Allah apakah kami sudah dianggap musuh di negeri kami sendiri.""

Pertanyaannya, apakah keterangan di dalam gambar bagian bawah itu benar adanya?

Kalau memperhatikan isu digemboknya masjid Istiqlal yang telah dinyatakan sebagai hoax, maka bukan tidak mungkin gambar (polisi sniper) tadi juga hoax. Apalagi dari foto yang beredar, tidak ada bukti nyata yang menunjukkan kalau polisi sniper itu tengah megintai massa aksi.

Kasus ini serupa dengan isu yang sempat beredar beberapa saat menjelang digelarnya aksi 411 pada akhir 2016 lalu. Saat itu, pihak kepolisian juga dituding hal yang sama: akan menyiapkan para sniper untuk mengamankan aksi.

Menanggapi hal itu, Kabid Humas Polda Metro Jaya Kombes Pol Awi Setiyono menegaskan, pihaknya tidak akan mengerahkan sniper atau penembak jitu pada saat aksi 411 terkait dugaan penistaan agama yang dilakukan Basuki Tjahaja Purnama alias Ahok.

""Nggak ada, tidak ada itu,"" tegas Awi di Mapolda Metro Jaya, Kamis tanggal 3 November 2016.",Valid,Badan Pelaksana Pengelola Masjid Istiqlal (BPPMI) meluruskan informasi yang beredar di media sosial terkait penutupan gerbang ?bagi pengunjung pada malam sebelum Aksi 212.
"Peserta Aksi 212 Jilid 2 yang berasal dari luar kota telah berdatangan di Masjid Istiqlal, namun mereka tidak bisa masuk karena pintu pagar masjid dikunci.

Menurut pantauan, ratusan massa mengendarai 5 bos yang diantaranya berplat nomor AD (Solo dan sekitarnya) tertahan di pintu masuk masjid Istiqlal, Senin (20/2) malam, akibat masjid yang biasanya menjadi tempat berkumpul Aksi Bela Islam sebelumnya itu ditutup.

Aparat kepolisian yang berjaga di depan Masjid Istiqlal kemudian mengarahkan bus dari daerah itu ke tempat lain. Tidak dijelaskan kemana tempat berkumpul massa tersebut dialihkan.

Sebelumnya, Forum Umat Islam (FUI) memastikan tidak ada long march saat aksi 212 jilid II, Selasa (21/2) besok. Peserta aksi akan diarahkan langsung menuju ke titik konsentrasi aksi di depan gedung DPR/MPR RI.

""Skenario kita tidak ada long march. Jadi peserta diimbau semuanya langsung menuju ke gedung DPR/MPR RI,"" kata Ustaz Bernard Abdul Jabbar selaku koordinator aksi 212 jilid II kepada wartawan di Mapolda Metro Jaya, Jakarta, Senin (20/2/2017).

Ustadz Bernard memperkirakan jumlah peserta aksi yang akan hadir 10 ribu orang. Massa dari luar Jakarta diminta memarkir kendaraannya di kantong-kantong parkir yang telah disiapkan.

""Dan bagi mereka yang dari daerah-daerah yang bawa bus dan kendaraan, kami kemudian arahkan untuk parkir di Parkir Timur Senayan kalau yang dari arah selatan dan timur. Sementara dari arah barat ini akan kami arahkan untuk (memarkir kendaraan) di Stasiun Palmerah dan di depan gedung Departemen Kehutanan,"" jelasnya.

Ia menambahkan, pihaknya juga tidak memberikan fasilitas tempat penginapan bagi peserta aksi dari luar daerah. Artinya mereka yang dari luar kota Jakarta dipersilakan mencari tempat istirahat sendiri.",Hoax,"Peserta Aksi 212 Jilid 2 yang berasal dari luar kota telah berdatangan di Masjid Istiqlal, namun mereka tidak bisa masuk karena pintu pagar masjid dikunci.

"
"Jakarta - Massa aksi 212 Jilid 2 yang berasal dari luar kota telah
berdatangan di Masjid Istiqlal, namun mereka tidak bisa
masuk karena pintu pagar masjid dikunci.
Ratusan massa yang menggunakan bus tertahan di pintu masuk masjid Istiqlal,
Senin (20/2/2017) malam, masjid Istiqlal yang biasanya menjadi tempat
berkumpul Aksi Bela Islam sebelumnya itu ditutup.
Aparat kepolisian yang berjaga di depan Masjid Istiqlal
kemudian mengarahkan bus dari daerah itu ke tempat lain.
Sebelumnya, Forum Umat Islam (FUI) memastikan tidak ada
long march saat aksi 212 jilid II, Selasa (21/2/2017) .
Peserta aksi akan diarahkan langsung menuju ke titik konsentrasi
aksi di depan gedung DPR/MPR RI.Skenario kita tidak ada long march.
Jadi peserta diimbau semuanya langsung menuju ke gedung DPR/MPR RI,""
kata Ustaz Bernard Abdul Jabbar selaku koordinator aksi 212 jilid II
kepada wartawan di Mapolda Metro Jaya, Jakarta,",Hoax,"Jakarta - Massa aksi 212 Jilid 2 yang berasal dari luar kota telah
berdatangan di Masjid Istiqlal, namun mereka tidak bisa
masuk karena pintu pagar masjid dikunci.
"
"Puluhan peserta aksi bela ulama yang dimotori Presidium Alumni 212, berkumpul di halaman Masjid Istiqlal, Jakarta Pusat, Jumat (9/6/2017) sore. Berkumpul disekitar pintu Al Fattah, massa mendengarkan orasi menggunakan mobil dengan pengeras suara. Mereka memilih duduk-duduk lantaran di dalam banyak jemaah yang mengikuti kegiatan rutin yang diselenggarakan pengurus Masjid Istiqlal. Alhasil, massa tersebut hanya bisa berorasi dan melantunkan doa-doa di bagian luar masjid yang terpusat di sekitar mobil komando mereka. Dalam orasinya, massa menyampaikan mereka bakal berusaha untuk masuk ke dalam Masjid Istiqlal dan melakukan kegiatannya hingga waktu shalat tarawih nanti. ""Jangan mengkriminalisasi ulama, karena ulama itu adalah penyiar agama melanjutkan Nabi Muhammad SAW,"" kata orator aksi diatas mobil komando.",Hoax,"Puluhan peserta aksi bela ulama yang dimotori Presidium Alumni 212, berkumpul di halaman Masjid Istiqlal, Jakarta Pusat, Jumat (9/6/2017) sore. Berkumpul disekitar pintu Al Fattah, massa mendengarkan orasi menggunakan mobil dengan pengeras suara."
"Pengurus Masjid Istiqlal Jakarta Pusat tak mengijinkan dilaksanakannya Aksi Bela Ulama 96 oleh alumni 212 di dalam masjid pada Jumat (9/6), sebab di waktu yang bersamaan, pengurus masjid juga menggelar acara lain, yakni tausiyah keagamaan.

Walaupun begitu, para peserta aksi yang hanya berjumlah ratusan orang itu tetap menggelar aksi dan orasi di luar masjid.

Ketua Presidium Alumni 212, Ansufri Idrus Sambo, menyatakan bahwa pihaknya akan terus mengupayakan agar aksi tersebut nantinya tetap terlaksana di dalam masjid sebagaimana direncanakan.

""Kita akan tetap usahakan ada agenda di dalam masjid,"" kata Ansufri kepada wartawan saat ditemui di lokasi Jalan Taman Wijaya Kusuma, Pasar Baru, Sawah Besar, Jakarta Pusat, Jumat (9/6) siang.

Menurut Ansufri, aksi pihaknya itu lebih penting dari acara tausiyah yang sedang dilaksanakan di dalam masjid itu. Dia juga bertekad untuk melakukan aksi itu di dalam masjid walaupun harus menunggu selesainya acara tausiyah, bahkan shalat tarawih tersebut

""Kenapa sih kita tidak boleh di dalam? Ini lebih penting, ini agendanya bela ulama, bela Islam. Agenda tausiah itu bisa digeser nanti. Setelah itu selesai kita akan tetap usaha untuk masuk. Bahkan sampai tarawih kita akan masuk,"" katanya.

Sebelumnya, pihak presidium 212 menegaskan bahwa aksi ini akan dihadiri oleh ratusan ribu orang. Tapi sampai siang sekitar jam 13.30, aksi tersebut hanya dihadiri sekitar 100 orang lebih. Mereka berkumpul di sekitar Masjid Istiqlal.",Valid,"Pengurus Masjid Istiqlal Jakarta Pusat tak mengijinkan dilaksanakannya Aksi Bela Ulama 96 oleh alumni 212 di dalam masjid pada Jumat (9/6), sebab di waktu yang bersamaan, pengurus masjid juga menggelar acara lain, yakni tausiyah keagamaan.

"
"Jakarta - Pengurus Masjid Istiqlal mengatakan tidak memiliki sangkut-paut dengan unjuk rasa aksi 212 jilid II pada 21 Februari 2017. ""Masjid Istiqlal tidak pernah mengundang masa, tapi kami terbuka,"" ujar Kepala Bagian Protokol Istiqlal Abu Hurairah Abd Salam, Senin, 20 Februari 2017.

Rencananya, Forum Umat Islam dan sejumlah ormas Islam lain akan melakukan aksi 212 di depan gedung Dewan Perwakilan Rakyat. Kabarnya, ada peserta yang menginap di Masjid Istiqlal, Jakarta Pusat.
Abu Hurairah menjelaskan, masjid ini merupakan simbol keberagaman. Ketika memasuki Masjid Istiqlal, tidak boleh membawa identitas kelompok dan partai.

""Kalau dijadikan tempat bertemu, tidak apa-apa. Tapi, kalau untuk orasi, kami tidak mengizinkan,"" ujarnya.  Menurut dia, Istiqlal boleh dikunjungi siapa pun, tapi tidak boleh untuk kepentingan kelompok tertentu.

Ketua Persaudaraan Muslimin Indonesia (Parmusi) Usamah Hisyam menjelaskan, peserta aksi 212 akan melakukan salat subuh berjemaah. Kemudian, peserta aksi bergerak ke gedung DPR di Senayan, Jakarta Selatan. Usamah mengklaim akan memimpin aksi itu.

Ada tiga tuntutan yang bakal disuarakan peserta aksi 212, yakni berhentikan Ahok sebagai Gubernur DKI, hentikan kriminalisasi terhadap ulama, dan penahanan Ahok.
",Valid,Jakarta - Pengurus Masjid Istiqlal mengatakan tidak memiliki sangkut-paut dengan unjuk rasa aksi 212 jilid II pada 21 Februari 2017 .
"Ribuan Massa yang akan mengikuti Aksi 212, dari berbagai daerah tertahan di depan pelataran
mesjid Istiqlal Jakarta Pusat.

Pantauan kami Selasa Pukul 04.00. Wib terlihat puluhan bus antar kota yang terparkir
di tepi jalan lapang banteng depan pagar masjid Istiqlal yang menurunkan
ribuan peserta Aksi 212 merasa aneh karena tidak boleh masuk ke dalam mesjid
walau pun akan melaksanakan ibadah sholat shubuh.

Salah satu peserta Aksi 212 dari Madura bernama Solihin,sempat kami wawancara 
Kita semua disini sebagai umat islam merasa diintimidasi, dilarang beribadah di mesjid
secara halus dengan di gemboknya gerbang pintu mesjid, masjid itu rumah Allah jadi kami
sebagai umat islam yang taat harus melaksanakan ibadah, coba anda pikir mesjid di
dalam kosong kami harus sholat di depan gerbang,kan ga masuk akal ucap Solihin
kepada kami dengan nada tinggi.

Aksi Bela Islam 212 Jilid 2 akan di gelar bada sholat shubuh,
diperkirakan sekitar 50.000 massa bahkan bisa lebih.

Polda Metro Jaya telah memberikan izin Aksi 212 hari ini dimulai pukul 07.00 sampai dengan 18.00.Wib,ribuan pesonel Polisi dan TNI dikerahkan untuk mengamankan aksi ini.",Hoax,"Ribuan Massa yang akan mengikuti Aksi 212, dari berbagai daerah tertahan di depan pelataran
mesjid Istiqlal Jakarta Pusat.

"
